,profit,scenario,ratio1,ratio2
0,322797823.4871325,0,1.4595488741172278,1.3188426511709295
1,323567487.61011374,1,1.459506159328021,1.2999232358208737
2,314798448.06203884,2,1.4635921225390756,1.3462984944363579
3,311424344.39745986,3,1.456784537948251,1.3774320871899888
4,311596748.4972988,4,1.4492015029941734,1.3913704168832322
5,335554145.9762886,41,1.5180425225440703,1.3450989398048314
6,343302075.0218585,42,1.5243857812994008,1.298214988887827
7,334531401.2017492,43,1.5228173010049177,1.3009042205991266
8,321700668.74264306,44,1.4795497452672157,1.2708717660032969
9,321624027.2465402,45,1.4791083783607408,1.2700313649094597
10,326715860.2743063,46,1.4163459321042713,1.2754874144170856
11,325078201.72240704,47,1.387646906219042,1.2940999426685609
12,317736066.0728747,48,1.350889423081131,1.3451395470499032
13,314414195.10564363,49,1.3441732472615964,1.3797484172957883
14,311713004.94325006,50,1.3553862533183176,1.384616550481543
15,315128717.14302856,51,1.3620228885839554,1.3571053951263163
16,320315658.0993668,52,1.3887556709278215,1.4164991122072517
17,303909099.56279844,69,1.43478387145424,1.4106254276082737
18,300326358.20414805,70,1.5016230983889352,1.333461822685352
19,299280783.4729694,71,1.496478878994298,1.3452880450073221
20,297631703.40352875,72,1.4790822962541639,1.348356231555339
21,293004522.27082664,73,1.4889698049229458,1.3734715010098646
22,285513253.5879929,98,1.4528391282983162,1.3286565412434168
23,287200490.2212019,99,1.4417665214150597,1.3151341621598833
24,286784121.8289202,100,1.4128011286212716,1.3189917999263931
25,284002633.49567276,101,1.409329305690686,1.3334440356902453
26,283626305.5475854,102,1.4041248390894145,1.3188641647697423
27,280684846.7083504,103,1.384765665873183,1.333107978266211
28,271712003.649559,104,1.3712964175724842,1.2831944254305225
29,254482708.6048669,105,1.3156757868491002,1.2137046288557807
30,251964268.40378872,106,1.319511875007001,1.2395316868389052
31,257784064.3240777,107,1.2443535424538767,1.2632512651055956
32,255823623.96672422,108,1.209466065912609,1.250554662310516
33,233138631.57486746,109,1.1508179041530184,1.2188067967300882
34,232857342.6654647,110,1.1635355435378965,1.1804822046228391
35,231079013.1734585,111,1.1690965173040715,1.1869217193055872
36,226111454.98933506,112,1.2184083379205415,1.128600616927953
