,profit,scenario,ratio1,ratio2
0,284751931.50561976,143,1.326619640398203,1.3855461344357505
1,328780434.48335886,144,1.2787942488472914,1.175747692704895
2,359627678.782061,145,1.2706474777669219,1.0403906130752765
3,393689187.1393649,146,1.2581624118158892,0.929149647618943
4,427347637.2148073,147,1.2049372566870977,0.8663923959863158
5,438068486.2877772,148,1.1699256671576241,0.8895681050980949
6,451614622.3715899,149,1.141390830513122,0.861588541806454
7,451040359.56267303,150,1.1476056916785145,0.8575275500853793
8,463238844.5330808,151,1.1512152835803688,0.8161209792821271
9,461333946.3015259,152,1.169564504664384,0.7949315567619687
10,467622882.12189925,153,1.1600352400006142,0.7681826930693355
11,478890032.5805265,154,1.1481752364835611,0.742890497535736
12,478693500.3960561,155,1.1472582817894927,0.741623589624683
13,466927838.3139943,156,1.1467959277989743,0.7319040518781476
14,471991771.84481996,157,1.0692457498441414,0.6863206169275957
15,487187603.71517074,158,1.0313344198266678,0.6862592701356763
16,485620690.63747424,159,1.0343767475074346,0.6771044676091962
17,476111723.57635456,160,1.0244138718043774,0.6858662563806899
18,398552949.4566264,169,1.1305696504552845,0.7020768144837728
19,387933847.8145116,170,1.3077280414782138,0.6618099958574581
20,384656181.914931,171,1.3695822442729768,0.6511494733691495
21,384302283.08429545,172,1.3647918693144865,0.6506063527004329
22,378011690.2934949,173,1.389722673679849,0.6509401290412542
23,372564029.220669,174,1.3994943959657835,0.640934268630452
24,370268006.9414123,175,1.3601238018090032,0.6555135428817882
25,380216881.6674494,176,1.3262297577667537,0.6495797753332376
26,384530364.8492827,177,1.266212047631934,0.6575672409244022
27,407973409.06237,178,1.2483123549687993,0.6671823104754895
28,435520720.6264278,179,1.2516490027807647,0.6251116007889572
29,454065625.01728255,180,1.3059035228717797,0.5833043616415214
30,468949180.2996295,181,1.3241168802599868,0.5559719740954924
31,472718217.41195124,182,1.3579883627360843,0.5767642686272914
32,468081965.69662803,183,1.3764140092898887,0.6001592312406513
33,464432839.4089309,184,1.354199352930862,0.6112891812429017
34,469574075.60853165,185,1.2907977720614183,0.621152717446255
35,463856600.5815156,186,1.276593399116265,0.6382831486260742
36,451968461.18238515,187,1.229503931186997,0.595628770769915
37,453889826.7280166,188,1.2332081776132853,0.5939378220496927
38,451095351.8847766,189,1.242397982166081,0.5946808324015371
39,459126697.67036754,190,1.2492204091253938,0.5792394563003825
40,449452760.0352681,191,1.2269859578669857,0.5785985540698074
41,453973576.70925933,192,1.1895246271337963,0.5733874924593717
42,450819345.9559768,193,1.1763751618898977,0.5827763346183061
43,473255697.2794638,194,1.1261769484963542,0.5638043863196684
44,520661402.691181,195,1.1104092721587,0.5249953908209253
45,534191771.55917346,196,1.1011614396593843,0.5242474917427702
46,546103876.6666924,197,1.0262017032952524,0.5358025490421349
47,551048553.3248272,198,1.0171962482301855,0.5332966281128914
48,570675502.0814083,199,1.0198212071217865,0.5104510551421237
49,569556011.4040341,200,1.037762707489779,0.5290100489318199
50,565666982.7191982,201,1.0468772485201452,0.5313061410262825
51,549468570.2201644,202,1.050846184107091,0.5487473931534586
52,527613498.2872626,203,1.0732842406983416,0.5668838125169303
53,519197259.9869905,204,1.0752802640763492,0.5700694115838565
54,508988229.4532099,205,1.0343359081573031,0.5912425341426181
55,502770651.5164317,206,1.0407527446773885,0.5975753108375788
56,493982499.861365,207,1.0505651953183006,0.6087409094724038
57,494883431.9542824,208,1.0546626412381976,0.6141424154545416
58,486289407.16261035,209,1.0922897154331488,0.6699478501360582
59,482843236.7051224,210,1.0982380200137312,0.6731481277688433
60,471832422.9672753,211,1.1169561782205222,0.6846767481681028
61,458795252.4063993,212,1.140637980618659,0.6981595232746516
62,445364121.6437696,213,1.1656759486636605,0.7084042612373416
